timestamp,plant,line,shift,product_family,cycle_time_sec,cavity,efficiency_pct,downtime_rate,scrap_rate,units_per_hour,effective_units_per_hour,good_units_per_hour,material_cost_per_unit,labor_cost_per_hour,energy_cost_per_hour,overhead_cost_per_hour,total_cost_per_hour,cost_per_unit,cost_per_good_unit,scrap_cost_per_unit_proxy
2025-10-15 12:52:00,PL03,LINE_C,C,PREMIUM,33.55,2,0.8604,0.0448,0.15,184.63,176.36,149.91,3.5,48.56,21.15,30.52,100.23,4.066,4.167,0.525
2025-10-15 12:58:00,PL03,LINE_A,A,PREMIUM,41.43,1,0.814,0.25,0.0594,70.73,53.05,49.9,3.62,46.46,13.54,20.56,80.57,5.136,5.231,0.215
2025-10-15 13:08:00,PL02,LINE_B,A,PREMIUM,44.82,1,0.7889,0.1288,0.15,63.36,55.2,46.92,3.5,50.77,15.02,25.24,91.03,5.144,5.435,0.524
2025-10-15 13:28:00,PL01,LINE_C,B,STANDARD,38.99,1,0.98,0.1058,0.0577,90.48,80.91,76.24,2.13,54.29,18.36,23.28,95.93,3.313,3.385,0.123
2025-10-15 13:41:00,PL03,LINE_A,A,PREMIUM,41.73,1,0.8024,0.1733,0.15,69.22,57.22,48.64,3.0,46.65,19.69,22.07,88.42,4.545,4.817,0.45
2025-10-15 13:46:00,PL01,LINE_C,B,STANDARD,26.31,1,0.8861,0.25,0.0511,121.26,90.95,86.3,1.81,57.08,18.79,33.11,108.97,3.011,3.076,0.093
2025-10-15 17:25:00,PL01,LINE_C,A,STANDARD,33.05,1,0.8784,0.25,0.0489,95.68,71.76,68.25,2.58,59.49,26.12,23.82,109.43,4.1,4.179,0.126
2025-10-15 17:30:00,PL02,LINE_D,A,PREMIUM,47.44,2,0.7896,0.1139,0.0439,119.85,106.2,101.54,3.38,49.95,17.79,23.41,91.15,4.241,4.28,0.148
2025-10-15 17:52:00,PL01,LINE_A,A,PREMIUM,60.1,1,0.9028,0.154,0.1427,54.07,45.74,39.22,3.0,53.68,19.93,25.1,98.72,5.157,5.516,0.428
2025-10-15 17:58:00,PL03,LINE_A,C,STANDARD,42.76,1,0.9498,0.25,0.0868,79.97,59.98,54.77,2.18,47.97,19.5,21.12,88.58,3.66,3.801,0.189
2025-10-15 18:03:00,PL02,LINE_B,A,HEAVY,95.66,1,0.98,0.25,0.15,36.88,27.66,23.51,5.84,48.96,18.43,35.67,103.06,9.563,10.221,0.876
2025-10-15 18:19:00,PL01,LINE_B,C,STANDARD,32.88,1,0.8436,0.1106,0.09,92.37,82.15,74.75,2.2,56.1,6.86,23.94,86.9,3.26,3.364,0.198
2025-10-15 18:28:00,PL01,LINE_A,C,STANDARD,36.72,4,0.8819,0.0279,0.1201,345.87,336.22,295.83,2.11,60.44,18.66,20.33,99.44,2.407,2.448,0.254
2025-10-15 19:43:00,PL03,LINE_A,B,STANDARD,26.38,4,0.7828,0.2034,0.15,427.29,340.35,289.3,2.25,49.73,17.64,17.86,85.23,2.499,2.543,0.337
2025-10-15 20:13:00,PL01,LINE_A,A,STANDARD,27.58,2,0.8636,0.1483,0.0573,225.45,192.02,181.02,2.67,54.99,20.32,19.11,94.42,3.161,3.19,0.153
2025-10-15 21:47:00,PL01,LINE_D,A,PREMIUM,40.75,1,0.8532,0.25,0.15,75.37,56.53,48.05,4.08,52.82,21.33,31.47,105.63,5.949,6.279,0.612
2025-10-15 23:41:00,PL01,LINE_A,A,STANDARD,23.63,4,0.8449,0.1307,0.0955,514.8,447.53,404.81,2.31,48.3,13.61,8.0,69.91,2.469,2.486,0.221
2025-10-16 00:05:00,PL01,LINE_D,B,STANDARD,46.66,2,0.8397,0.0818,0.0746,129.58,118.99,110.11,1.59,56.81,20.02,23.47,100.29,2.431,2.499,0.118
2025-10-16 00:19:00,PL02,LINE_A,C,HEAVY,83.87,1,0.8341,0.1567,0.15,35.8,30.19,25.66,6.19,53.39,21.13,30.64,105.15,9.671,10.286,0.928
2025-10-16 00:30:00,PL01,LINE_A,A,STANDARD,54.05,1,0.8971,0.0284,0.1399,59.75,58.05,49.93,2.45,55.27,23.03,25.66,103.96,4.238,4.529,0.342
2025-10-16 00:46:00,PL01,LINE_C,C,STANDARD,24.45,1,0.8923,0.25,0.1062,131.35,98.51,88.05,2.27,55.98,20.17,20.75,96.91,3.254,3.371,0.241
2025-10-16 03:02:00,PL01,LINE_A,C,HEAVY,68.97,2,0.8726,0.25,0.0515,91.1,68.32,64.81,7.04,59.19,19.45,11.48,90.12,8.356,8.427,0.362
2025-10-16 03:08:00,PL01,LINE_D,B,PREMIUM,43.08,1,0.8451,0.1308,0.15,70.63,61.39,52.18,3.91,56.71,25.59,16.55,98.86,5.517,5.801,0.586
2025-10-16 03:20:00,PL01,LINE_D,B,STANDARD,32.38,1,0.8091,0.0447,0.15,89.95,85.93,73.04,2.04,55.48,13.03,27.54,96.05,3.16,3.357,0.306
2025-10-16 03:52:00,PL01,LINE_A,B,STANDARD,38.66,1,0.8376,0.1847,0.0684,78.0,63.59,59.24,2.23,54.26,18.41,13.39,86.07,3.58,3.679,0.152
2025-10-16 03:54:00,PL02,LINE_D,C,PREMIUM,40.8,1,0.7661,0.25,0.0613,67.61,50.7,47.59,2.47,53.2,21.86,22.83,97.89,4.405,4.531,0.152
2025-10-16 03:55:00,PL01,LINE_A,A,STANDARD,46.0,4,0.98,0.0505,0.15,306.76,291.26,247.57,2.24,55.52,11.36,19.39,86.27,2.538,2.59,0.336
2025-10-16 04:01:00,PL02,LINE_B,C,STANDARD,35.28,1,0.7548,0.1079,0.0936,77.02,68.71,62.28,2.19,54.35,24.98,23.56,102.89,3.691,3.845,0.205
2025-10-16 04:29:00,PL01,LINE_D,A,STANDARD,59.32,1,0.876,0.207,0.0861,53.16,42.16,38.53,2.53,57.03,21.25,19.63,97.91,4.857,5.075,0.218
2025-10-16 05:45:00,PL02,LINE_C,B,HEAVY,58.19,1,0.8716,0.25,0.0372,53.93,40.45,38.94,5.11,51.24,21.63,24.23,97.1,7.507,7.599,0.19
2025-10-16 06:53:00,PL03,LINE_C,B,STANDARD,41.16,1,0.9119,0.1726,0.15,79.75,65.99,56.09,2.11,45.52,16.72,30.35,92.59,3.512,3.76,0.316
2025-10-16 07:04:00,PL03,LINE_B,C,STANDARD,40.84,1,0.8272,0.2495,0.0114,72.91,54.72,54.09,2.01,48.28,16.04,25.68,90.0,3.657,3.676,0.023
2025-10-16 09:31:00,PL01,LINE_B,C,STANDARD,69.09,1,0.8648,0.2233,0.0443,45.06,34.99,33.44,2.25,58.23,19.07,21.72,99.02,5.076,5.207,0.1
2025-10-16 09:58:00,PL01,LINE_C,B,HEAVY,82.52,2,0.8602,0.1794,0.0584,75.06,61.59,57.99,4.7,57.92,19.04,32.75,109.71,6.485,6.595,0.275
2025-10-16 09:58:00,PL02,LINE_A,A,STANDARD,33.78,2,0.8938,0.25,0.0681,190.54,142.91,133.17,2.11,54.67,17.02,20.76,92.46,2.756,2.803,0.144
2025-10-16 10:01:00,PL01,LINE_A,A,PREMIUM,40.16,1,0.906,0.1843,0.038,81.23,66.26,63.74,2.68,54.58,19.05,22.67,96.3,4.13,4.188,0.102
2025-10-16 10:10:00,PL02,LINE_A,A,PREMIUM,41.7,1,0.9101,0.1451,0.1015,78.57,67.17,60.35,4.16,53.49,22.27,24.92,100.68,5.659,5.829,0.422
2025-10-16 10:27:00,PL01,LINE_B,B,HEAVY,65.63,1,0.9065,0.2379,0.15,49.73,37.89,32.21,5.71,56.85,15.21,27.81,99.87,8.346,8.811,0.857
2025-10-16 11:06:00,PL01,LINE_B,A,HEAVY,64.21,1,0.9075,0.25,0.0384,50.88,38.16,36.7,5.19,53.14,21.68,27.78,102.59,7.883,7.991,0.2
2025-10-16 12:28:00,PL01,LINE_A,A,STANDARD,40.3,2,0.9791,0.1107,0.0709,174.91,155.54,144.51,2.23,52.93,23.5,22.28,98.7,2.867,2.915,0.158
2025-10-16 14:06:00,PL01,LINE_A,A,STANDARD,21.11,1,0.98,0.0873,0.0485,167.15,152.55,145.16,2.88,54.44,17.82,29.58,101.83,3.551,3.585,0.14
2025-10-16 14:07:00,PL01,LINE_A,B,STANDARD,43.87,1,0.9111,0.1146,0.1395,74.77,66.19,56.96,1.67,56.15,23.68,23.76,103.6,3.24,3.494,0.234
2025-10-16 14:51:00,PL03,LINE_C,B,STANDARD,27.22,1,0.8218,0.0161,0.1208,108.69,106.94,94.02,1.73,48.31,19.29,27.88,95.48,2.623,2.746,0.209
2025-10-16 15:39:00,PL01,LINE_D,C,HEAVY,45.91,2,0.843,0.2213,0.1035,132.21,102.95,92.3,5.6,57.74,22.14,17.37,97.25,6.547,6.656,0.58
2025-10-16 16:20:00,PL01,LINE_D,B,STANDARD,26.54,1,0.7281,0.1539,0.021,98.78,83.58,81.82,2.07,53.42,14.37,30.35,98.14,3.241,3.266,0.043
2025-10-16 16:21:00,PL03,LINE_D,B,STANDARD,35.9,2,0.8835,0.2056,0.15,177.2,140.76,119.65,1.82,51.14,18.43,25.33,94.89,2.493,2.612,0.273
2025-10-16 17:30:00,PL01,LINE_C,B,PREMIUM,56.54,1,0.9093,0.1274,0.0428,57.9,50.52,48.36,2.89,58.42,14.75,13.61,86.79,4.609,4.686,0.124
2025-10-16 17:33:00,PL03,LINE_C,A,STANDARD,34.7,2,0.8178,0.1268,0.0156,169.68,148.17,145.86,1.88,48.61,24.16,27.96,100.73,2.561,2.572,0.029
2025-10-16 18:34:00,PL01,LINE_B,B,PREMIUM,46.78,2,0.98,0.25,0.0532,150.84,113.13,107.11,3.44,56.23,13.86,19.15,89.24,4.225,4.269,0.183
2025-10-16 20:28:00,PL02,LINE_C,B,STANDARD,29.82,2,0.8968,0.25,0.15,216.51,162.38,138.02,2.33,51.1,20.21,28.1,99.42,2.944,3.052,0.35
2025-10-16 21:11:00,PL02,LINE_C,C,STANDARD,57.26,2,0.9625,0.0921,0.1311,121.03,109.88,95.47,2.63,51.22,19.63,23.19,94.04,3.483,3.612,0.345
2025-10-16 21:30:00,PL02,LINE_B,A,PREMIUM,52.53,2,0.8808,0.0899,0.15,120.72,109.86,93.38,3.41,53.32,25.94,16.38,95.64,4.276,4.429,0.511
2025-10-16 21:42:00,PL01,LINE_A,C,STANDARD,42.25,1,0.8426,0.25,0.0322,71.79,53.84,52.11,2.07,57.27,9.71,22.78,89.75,3.738,3.793,0.067
2025-10-16 22:18:00,PL01,LINE_B,A,STANDARD,28.97,4,0.8721,0.2247,0.1399,433.54,336.11,289.08,1.91,54.15,19.59,24.32,98.06,2.202,2.25,0.267
2025-10-16 23:41:00,PL03,LINE_B,A,HEAVY,104.07,2,0.8239,0.25,0.0448,57.0,42.75,40.84,6.94,46.15,23.7,23.74,93.58,9.125,9.228,0.31
2025-10-16 23:55:00,PL01,LINE_D,C,STANDARD,49.94,2,0.7343,0.0451,0.1169,105.87,101.1,89.28,2.22,57.94,17.81,21.5,97.25,3.183,3.31,0.26
2025-10-17 00:59:00,PL03,LINE_A,C,STANDARD,35.71,1,0.8302,0.1827,0.0212,83.7,68.41,66.96,2.16,49.52,16.82,21.71,88.05,3.446,3.474,0.046
2025-10-17 01:29:00,PL03,LINE_C,C,PREMIUM,84.56,1,0.8379,0.1228,0.15,35.67,31.29,26.6,4.23,50.32,16.98,25.53,92.84,7.195,7.718,0.634
2025-10-17 03:05:00,PL02,LINE_A,C,HEAVY,28.56,1,0.7715,0.1528,0.15,97.24,82.38,70.02,3.4,55.08,19.21,17.66,91.94,4.52,4.717,0.511
2025-10-17 03:47:00,PL03,LINE_A,B,HEAVY,80.45,2,0.9384,0.1358,0.1068,83.99,72.59,64.84,5.58,46.79,19.93,22.11,88.83,6.801,6.947,0.595
2025-10-17 03:59:00,PL02,LINE_A,C,PREMIUM,72.27,1,0.8856,0.0963,0.0447,44.12,39.87,38.08,3.6,53.72,17.97,20.85,92.54,5.919,6.028,0.161
2025-10-17 05:29:00,PL02,LINE_B,A,STANDARD,27.43,4,0.7981,0.0469,0.0419,418.94,399.3,382.58,1.73,49.22,24.51,24.22,97.95,1.972,1.982,0.072
2025-10-17 05:58:00,PL01,LINE_A,C,HEAVY,50.38,1,0.8724,0.0425,0.0817,62.35,59.7,54.82,4.52,57.8,33.22,26.67,117.69,6.496,6.671,0.369
2025-10-17 06:44:00,PL03,LINE_A,C,STANDARD,29.1,2,0.8865,0.25,0.0341,219.33,164.5,158.89,1.78,50.94,24.52,29.26,104.71,2.413,2.435,0.061
2025-10-17 07:25:00,PL03,LINE_B,A,PREMIUM,70.87,1,0.9203,0.25,0.141,46.75,35.07,30.12,3.2,48.66,10.22,24.76,83.64,5.582,5.973,0.451
2025-10-17 07:42:00,PL03,LINE_B,C,PREMIUM,53.84,1,0.8771,0.25,0.15,58.65,43.99,37.39,2.6,48.76,17.31,21.59,87.66,4.594,4.946,0.39
2025-10-17 08:18:00,PL02,LINE_B,B,STANDARD,46.88,1,0.9118,0.172,0.0915,70.02,57.98,52.67,2.23,51.17,18.75,9.72,79.65,3.607,3.745,0.204
2025-10-17 09:20:00,PL03,LINE_C,B,PREMIUM,51.76,1,0.8466,0.169,0.15,58.88,48.93,41.59,3.46,48.19,22.58,14.57,85.33,5.204,5.511,0.519
2025-10-17 09:37:00,PL01,LINE_A,A,PREMIUM,46.89,1,0.8897,0.0804,0.0134,68.3,62.81,61.97,4.32,55.7,20.83,17.0,93.53,5.805,5.825,0.058
2025-10-17 09:58:00,PL02,LINE_C,C,STANDARD,50.05,1,0.9356,0.0528,0.0628,67.29,63.74,59.74,2.43,54.88,13.51,19.65,88.05,3.81,3.903,0.153
2025-10-17 10:21:00,PL03,LINE_D,A,STANDARD,34.1,1,0.8585,0.1826,0.0372,90.64,74.09,71.34,1.92,52.15,13.25,22.07,87.47,3.097,3.143,0.071
2025-10-17 11:41:00,PL01,LINE_A,A,HEAVY,64.43,1,0.8319,0.2421,0.065,46.48,35.23,32.94,5.8,55.79,27.91,22.31,106.0,8.813,9.023,0.378
2025-10-17 12:46:00,PL01,LINE_B,A,HEAVY,67.93,1,0.8467,0.2175,0.15,44.87,35.11,29.85,4.0,56.6,22.04,16.79,95.43,6.714,7.194,0.6
2025-10-17 13:17:00,PL02,LINE_A,C,STANDARD,42.27,1,0.8211,0.25,0.0835,69.93,52.44,48.07,2.12,51.75,17.05,30.33,99.14,4.009,4.181,0.177
2025-10-17 15:00:00,PL02,LINE_C,A,STANDARD,36.46,1,0.8161,0.25,0.15,80.59,60.44,51.38,1.92,50.13,19.29,24.11,93.53,3.463,3.736,0.287
2025-10-17 15:49:00,PL02,LINE_B,B,HEAVY,36.15,1,0.8085,0.0647,0.0684,80.52,75.31,70.16,6.34,54.17,15.78,19.42,89.36,7.526,7.613,0.433
2025-10-17 15:49:00,PL02,LINE_C,C,PREMIUM,29.67,1,0.9125,0.0518,0.0258,110.71,104.97,102.26,3.38,50.72,24.62,19.98,95.31,4.283,4.307,0.087
2025-10-17 16:02:00,PL01,LINE_B,A,HEAVY,48.2,2,0.8134,0.1491,0.0672,121.5,103.38,96.44,5.23,54.75,26.72,11.0,92.47,6.124,6.188,0.351
2025-10-17 16:48:00,PL01,LINE_C,B,STANDARD,28.43,1,0.9076,0.0355,0.15,114.93,110.85,94.23,2.15,54.57,14.5,22.94,92.01,2.98,3.126,0.322
2025-10-17 16:51:00,PL01,LINE_C,C,STANDARD,36.97,2,0.8352,0.25,0.1394,162.64,121.98,104.97,2.06,54.59,16.95,16.99,88.54,2.785,2.903,0.287
2025-10-17 16:53:00,PL01,LINE_C,A,STANDARD,42.14,1,0.8377,0.0846,0.1077,71.56,65.51,58.45,1.82,57.04,16.68,25.0,98.72,3.324,3.506,0.196
2025-10-17 17:44:00,PL01,LINE_A,A,PREMIUM,66.35,2,0.8312,0.0923,0.1433,90.19,81.87,70.14,2.83,52.81,14.62,20.16,87.58,3.9,4.079,0.406
2025-10-17 17:57:00,PL01,LINE_A,B,STANDARD,42.09,4,0.8062,0.187,0.109,275.84,224.26,199.82,2.47,55.53,15.72,18.1,89.34,2.87,2.919,0.269
2025-10-17 18:44:00,PL03,LINE_B,A,STANDARD,61.18,2,0.8835,0.0966,0.15,103.97,93.93,79.84,2.51,48.57,8.18,19.06,75.81,3.32,3.462,0.377
2025-10-17 19:20:00,PL01,LINE_D,C,PREMIUM,58.72,1,0.8392,0.0864,0.0704,51.45,47.01,43.7,3.56,57.52,18.24,25.97,101.73,5.723,5.887,0.251
2025-10-17 20:15:00,PL01,LINE_A,B,PREMIUM,46.36,1,0.98,0.2117,0.1258,76.1,59.99,52.44,3.29,55.47,18.62,24.41,98.5,4.927,5.164,0.413
2025-10-17 20:38:00,PL01,LINE_C,C,HEAVY,84.04,2,0.8632,0.1994,0.1122,73.95,59.21,52.56,5.52,61.11,17.45,22.08,100.64,7.219,7.434,0.619
2025-10-17 21:47:00,PL03,LINE_C,A,STANDARD,24.74,1,0.8761,0.1148,0.134,127.5,112.86,97.74,1.49,49.64,20.8,28.42,98.86,2.361,2.497,0.199
2025-10-17 22:15:00,PL01,LINE_A,C,HEAVY,90.44,2,0.8994,0.2453,0.1473,71.6,54.04,46.08,5.41,61.69,14.38,23.26,99.34,7.244,7.561,0.796
2025-10-17 22:44:00,PL02,LINE_D,A,STANDARD,36.05,1,0.8352,0.25,0.03,83.41,62.56,60.68,1.66,50.93,17.66,14.77,83.37,2.997,3.038,0.05
2025-10-17 23:23:00,PL02,LINE_B,C,PREMIUM,34.02,1,0.8888,0.098,0.1277,94.05,84.84,74.0,3.34,52.34,22.7,26.53,101.57,4.54,4.716,0.427
2025-10-17 23:32:00,PL02,LINE_C,B,PREMIUM,51.59,1,0.8898,0.1734,0.0347,62.09,51.32,49.54,2.4,50.32,10.7,19.43,80.46,3.963,4.02,0.083
2025-10-17 23:33:00,PL01,LINE_B,C,STANDARD,37.78,1,0.9162,0.1286,0.1418,87.29,76.07,65.28,1.45,63.85,16.03,26.82,106.7,2.856,3.088,0.206
2025-10-17 23:33:00,PL02,LINE_D,C,STANDARD,27.58,1,0.8529,0.1683,0.0951,111.34,92.6,83.79,1.98,51.47,19.3,33.29,104.06,3.101,3.22,0.188
2025-10-18 00:37:00,PL02,LINE_B,C,STANDARD,39.89,1,0.8121,0.25,0.0182,73.29,54.97,53.97,1.85,52.15,19.07,9.22,80.44,3.318,3.345,0.034
2025-10-18 03:02:00,PL03,LINE_B,C,STANDARD,44.21,1,0.7776,0.0645,0.0865,63.32,59.24,54.11,2.39,49.96,16.16,15.43,81.55,3.768,3.898,0.207
2025-10-18 03:44:00,PL02,LINE_A,C,STANDARD,31.88,1,0.8513,0.1404,0.0851,96.13,82.63,75.6,2.27,50.25,16.36,30.62,97.23,3.446,3.555,0.193
2025-10-18 05:24:00,PL03,LINE_A,A,STANDARD,36.93,1,0.9029,0.1333,0.0382,88.01,76.28,73.37,2.31,50.67,15.42,24.22,90.31,3.493,3.54,0.088
2025-10-18 06:07:00,PL01,LINE_A,B,STANDARD,26.56,4,0.9026,0.2251,0.0477,489.31,379.18,361.11,1.92,55.37,13.53,22.3,91.2,2.161,2.173,0.092
2025-10-18 06:48:00,PL02,LINE_A,C,STANDARD,43.6,2,0.8544,0.0841,0.0682,141.09,129.23,120.41,2.09,52.41,15.17,20.93,88.5,2.772,2.823,0.142
2025-10-18 06:59:00,PL02,LINE_C,A,STANDARD,25.65,1,0.7621,0.1721,0.1057,106.94,88.54,79.18,2.27,45.7,19.23,18.71,83.64,3.215,3.327,0.24
2025-10-18 07:39:00,PL02,LINE_C,C,STANDARD,29.74,1,0.8108,0.0649,0.0756,98.13,91.77,84.83,2.4,52.45,16.14,21.36,89.95,3.381,3.461,0.181
2025-10-18 07:58:00,PL01,LINE_B,C,HEAVY,106.13,1,0.7987,0.0397,0.0359,27.09,26.02,25.08,5.93,61.56,20.35,28.44,110.35,10.176,10.334,0.213
2025-10-18 09:06:00,PL02,LINE_D,B,PREMIUM,87.92,1,0.8471,0.2164,0.0805,34.69,27.18,24.99,3.84,51.09,15.13,32.91,99.13,7.484,7.803,0.309
2025-10-18 09:33:00,PL02,LINE_B,B,STANDARD,35.78,4,0.8554,0.1273,0.15,344.26,300.42,255.36,2.09,51.69,15.32,20.86,87.86,2.378,2.43,0.313
2025-10-18 10:52:00,PL02,LINE_C,A,STANDARD,28.98,2,0.792,0.2142,0.0478,196.77,154.63,147.24,2.11,51.57,13.72,23.13,88.41,2.685,2.714,0.101
2025-10-18 11:09:00,PL03,LINE_C,C,HEAVY,64.55,1,0.7491,0.0917,0.0281,41.78,37.95,36.88,5.03,50.98,20.46,21.75,93.19,7.486,7.557,0.141
2025-10-18 11:40:00,PL03,LINE_C,A,STANDARD,35.49,1,0.7707,0.085,0.1278,78.18,71.53,62.39,2.56,45.9,28.5,19.86,94.26,3.88,4.073,0.327
2025-10-18 11:51:00,PL01,LINE_D,A,STANDARD,42.39,1,0.9594,0.25,0.0783,81.47,61.1,56.32,1.93,54.6,16.78,24.03,95.4,3.488,3.62,0.151
2025-10-18 11:51:00,PL02,LINE_D,C,STANDARD,26.05,1,0.98,0.0475,0.0787,135.43,128.99,118.84,1.94,53.71,12.6,21.1,87.41,2.616,2.674,0.153
2025-10-18 12:31:00,PL03,LINE_D,A,STANDARD,43.27,1,0.7875,0.2,0.0304,65.52,52.42,50.82,2.14,47.69,17.35,22.42,87.46,3.805,3.857,0.065
2025-10-18 12:56:00,PL01,LINE_A,C,STANDARD,32.1,2,0.8417,0.0658,0.15,188.83,176.4,149.94,2.46,57.58,15.09,24.97,97.64,3.016,3.113,0.369
2025-10-18 13:02:00,PL02,LINE_A,C,HEAVY,45.56,1,0.7901,0.24,0.0743,62.43,47.44,43.92,4.44,54.69,22.01,27.83,104.54,6.648,6.825,0.33
2025-10-18 13:04:00,PL01,LINE_A,B,STANDARD,23.37,2,0.8263,0.075,0.0842,254.53,235.42,215.61,1.71,54.3,16.25,21.83,92.38,2.101,2.137,0.144
2025-10-18 13:09:00,PL01,LINE_C,C,HEAVY,47.04,1,0.8698,0.2439,0.087,66.57,50.33,45.95,5.68,58.38,14.86,21.37,94.61,7.556,7.735,0.494
2025-10-18 13:15:00,PL02,LINE_D,C,HEAVY,69.02,1,0.8073,0.25,0.15,42.11,31.58,26.84,5.41,52.6,19.86,15.56,88.02,8.194,8.686,0.811
2025-10-18 13:17:00,PL03,LINE_B,A,PREMIUM,29.82,4,0.98,0.1303,0.0228,473.28,411.61,402.21,3.09,45.19,16.55,24.52,86.25,3.303,3.308,0.071
2025-10-18 13:59:00,PL03,LINE_A,C,STANDARD,26.63,1,0.8665,0.1403,0.1253,117.14,100.7,88.09,2.44,48.07,16.13,14.85,79.05,3.221,3.333,0.305
2025-10-18 15:01:00,PL03,LINE_B,C,PREMIUM,49.75,1,0.8198,0.1292,0.15,59.33,51.67,43.92,4.17,48.63,8.57,13.55,70.74,5.535,5.777,0.625
2025-10-18 15:37:00,PL01,LINE_A,A,STANDARD,47.1,1,0.8118,0.1946,0.13,62.04,49.97,43.47,2.11,52.12,23.7,25.63,101.45,4.145,4.448,0.275
2025-10-18 17:52:00,PL02,LINE_A,B,STANDARD,30.65,2,0.8015,0.044,0.0158,188.3,180.01,177.16,1.42,48.94,13.48,22.43,84.86,1.889,1.897,0.022
2025-10-18 17:58:00,PL01,LINE_B,C,PREMIUM,54.03,1,0.8402,0.1301,0.0504,55.98,48.7,46.24,2.75,59.71,18.82,29.54,108.08,4.971,5.089,0.139
2025-10-18 18:29:00,PL01,LINE_B,B,STANDARD,28.33,1,0.9189,0.1566,0.0218,116.79,98.5,96.35,2.31,56.58,21.44,27.51,105.53,3.376,3.4,0.05
2025-10-18 18:32:00,PL03,LINE_D,C,STANDARD,44.8,2,0.8077,0.25,0.0283,129.8,97.35,94.6,2.88,48.95,8.06,25.02,82.03,3.718,3.743,0.081
2025-10-18 19:10:00,PL03,LINE_D,C,STANDARD,30.17,1,0.8684,0.1109,0.0616,103.64,92.15,86.47,2.23,51.31,14.75,19.12,85.18,3.158,3.219,0.138
2025-10-18 19:20:00,PL01,LINE_A,A,PREMIUM,41.51,2,0.8376,0.1555,0.0781,145.27,122.68,113.1,3.22,55.91,11.6,21.33,88.84,3.943,4.004,0.251
2025-10-18 19:30:00,PL01,LINE_D,C,STANDARD,30.25,1,0.7562,0.2034,0.1278,90.0,71.69,62.53,2.22,57.89,23.66,19.64,101.19,3.63,3.837,0.283
2025-10-18 20:25:00,PL01,LINE_B,C,HEAVY,63.01,1,0.772,0.2297,0.0239,44.1,33.97,33.16,3.49,55.77,25.68,31.62,113.06,6.818,6.9,0.083
2025-10-18 20:37:00,PL02,LINE_B,A,STANDARD,29.14,1,0.8086,0.1705,0.15,99.89,82.86,70.43,2.17,51.85,18.71,13.51,84.06,3.189,3.368,0.326
2025-10-18 20:46:00,PL01,LINE_D,A,STANDARD,48.62,1,0.6636,0.1538,0.1077,49.13,41.58,37.1,2.32,54.63,21.0,23.6,99.24,4.703,4.991,0.249
2025-10-18 23:32:00,PL02,LINE_C,C,PREMIUM,44.94,1,0.9158,0.0712,0.1261,73.36,68.13,59.54,2.86,50.9,21.04,24.28,96.22,4.276,4.48,0.361
2025-10-19 00:36:00,PL01,LINE_A,C,PREMIUM,73.53,4,0.908,0.0084,0.0804,177.83,176.33,162.15,3.61,58.08,17.53,11.68,87.29,4.104,4.147,0.29
2025-10-19 00:54:00,PL02,LINE_C,A,PREMIUM,76.5,1,0.8855,0.1383,0.15,41.67,35.9,30.52,4.01,48.9,15.76,23.01,87.67,6.448,6.879,0.601
2025-10-19 00:55:00,PL02,LINE_C,C,PREMIUM,31.1,2,0.8674,0.1766,0.0271,200.81,165.35,160.87,3.73,50.62,25.01,24.89,100.53,4.337,4.354,0.101
2025-10-19 01:03:00,PL02,LINE_A,C,STANDARD,30.33,4,0.8226,0.2213,0.0432,390.52,304.08,290.94,2.73,53.14,9.62,28.02,90.77,3.031,3.044,0.118
2025-10-19 01:40:00,PL03,LINE_A,A,STANDARD,27.83,4,0.8219,0.25,0.148,425.32,318.99,271.8,2.6,49.25,16.79,23.43,89.47,2.883,2.931,0.385
2025-10-19 01:47:00,PL01,LINE_D,C,PREMIUM,73.87,1,0.9258,0.2382,0.1106,45.11,34.37,30.57,3.1,58.76,15.15,11.23,85.14,5.578,5.886,0.343
2025-10-19 02:21:00,PL01,LINE_B,C,PREMIUM,49.91,1,0.9541,0.2152,0.15,68.81,54.0,45.9,3.4,61.54,16.26,29.71,107.51,5.392,5.743,0.51
2025-10-19 02:48:00,PL01,LINE_A,A,STANDARD,40.88,1,0.893,0.25,0.1392,78.65,58.98,50.77,2.57,54.59,17.31,25.5,97.41,4.224,4.491,0.358
2025-10-19 03:35:00,PL01,LINE_D,C,PREMIUM,32.47,1,0.8406,0.1345,0.15,93.21,80.67,68.57,3.69,56.36,20.96,23.57,100.9,4.94,5.16,0.553
2025-10-19 04:50:00,PL01,LINE_D,A,STANDARD,49.54,1,0.8077,0.1851,0.047,58.7,47.84,45.59,2.26,50.36,18.93,10.44,79.72,3.923,4.005,0.106
2025-10-19 05:23:00,PL01,LINE_A,A,PREMIUM,44.65,1,0.905,0.1588,0.0898,72.97,61.38,55.87,3.77,52.88,14.64,22.63,90.15,5.238,5.383,0.338
2025-10-19 06:04:00,PL01,LINE_B,C,HEAVY,67.92,1,0.8454,0.0303,0.0499,44.81,43.45,41.28,6.51,58.74,11.71,18.02,88.48,8.546,8.653,0.325
2025-10-19 06:11:00,PL02,LINE_C,A,STANDARD,32.2,2,0.8687,0.0444,0.0287,194.28,185.65,180.34,2.23,49.06,16.64,23.93,89.64,2.716,2.73,0.064
